Easting,Northing,RL
636565.306,7267597.78,-1711.221704
636456.041,7256523.282,-1710.433304
641225.447,7228785.16,-1709.251278
636619.782,7273134.976,-1701.104215
636782.588,7289746.357,-1700.611145
647434.604,7339477.35,-1700.026262
631819.995,7300868.887,-1696.807453
626799.312,7306452.35,-1696.286019
636401.254,7250985.981,-1696.162792
677805.98,7328055.041,-1692.271234
636674.154,7278672.138,-1688.862115
630599.715,7173510.184,-1685.981197
636728.423,7284209.265,-1683.111094
640821.705,7190021.562,-1681.652418
642349.96,7339528.897,-1679.348402
641168.091,7223247.609,-1678.257276
636346.362,7245448.645,-1672.655842
637265.388,7339578.635,-1655.35684
641110.628,7217710.023,-1653.57478
640879.704,7195559.325,-1649.595699
636291.367,7239911.274,-1643.091156
641053.058,7212172.401,-1636.723422
640937.596,7201097.052,-1632.898977
635735.726,7184535.625,-1631.056575
631768.038,7295331.938,-1630.805607
640995.38,7206634.744,-1629.260704
632180.887,7339626.562,-1625.306101
625523.972,7168020.714,-1611.188098
636236.269,7234373.868,-1611.148909
616700.203,7312076.642,-1610.198513
626749.451,7300915.507,-1589.156212
621726.836,7306497.073,-1584.11839
627096.453,7339672.68,-1583.275296
630653.866,7179047.909,-1582.323637
631715.981,7289794.954,-1581.688359
636181.066,7228836.427,-1579.940614
635791.755,7190073.349,-1572.592895
611669.562,7317654.224,-1570.648116
631454.194,7262109.514,-1556.380922
631506.751,7267646.672,-1553.978743
631663.824,7284257.936,-1553.911026
631401.537,7256572.32,-1552.778397
636125.761,7223298.95,-1551.963501
631559.209,7273183.795,-1548.556379
637318.511,7345115.383,-1547.730472
631611.566,7278720.883,-1545.738618
631348.78,7251035.092,-1542.292162
635847.681,7195611.038,-1534.782721
636070.352,7217761.439,-1529.350226
631295.923,7245497.829,-1524.19183
622012.085,7339716.987,-1519.660182
635903.504,7201148.691,-1514.360754
636014.839,7212223.891,-1514.115366
625576.135,7173558.407,-1511.399336
635959.223,7206686.309,-1508.348455
626699.494,7295378.63,-1503.162307
630707.918,7184585.598,-1500.256912
631242.966,7239960.53,-1500.24504
632232.041,7345163.235,-1495.797429
631189.91,7234423.197,-1473.054328
621678.971,7300960.298,-1447.692549
631136.753,7228885.828,-1445.295232
626649.44,7289841.717,-1443.152252
630761.871,7190123.251,-1441.038676
627145.639,7345209.28,-1431.097545
616927.779,7339759.486,-1425.465344
631083.498,7223348.423,-1419.466301
625628.202,7179096.064,-1418.272667
616654.422,7306539.968,-1416.759912
626599.29,7284304.77,-1408.738414
630815.724,7195660.869,-1402.805511
626397.728,7262156.63,-1401.675384
626347.098,7256619.507,-1400.372418
626448.263,7267693.717,-1398.435608
631030.142,7217810.983,-1397.904188
626549.044,7278767.787,-1395.055431
626498.702,7273230.77,-1394.246123
626296.371,7251082.349,-1392.785074
611625.857,7312117.648,-1385.601092
630976.687,7212273.508,-1382.905101
630869.478,7201198.451,-1382.506463
606634.921,7323229.826,-1380.179259
626245.549,7245545.155,-1378.456025
630923.132,7206735.997,-1376.880335
606676.476,7328766.27,-1370.791325
626194.63,7240007.927,-1358.329532
622059.302,7345253.519,-1349.329879
621631.013,7295423.489,-1346.35687
625680.174,7184633.685,-1342.801319
626143.615,7234470.663,-1334.28515
620552.615,7173604.737,-1317.142948
626092.505,7228933.363,-1308.595171
611843.533,7339800.175,-1302.656197
606593.285,7317693.346,-1292.686471
